business_id,stars,review_count,price_range,takeout,delivery,reservations,outdoor_seating,good_for_kids,postal_code,competition_density,business_age_days
Mcj6MC23gIny1n0GGeGDQQ,3.0,116,2.0,1.0,1.0,1.0,1.0,0.0,70118.0,165.0,5096.0
NHlvOSS83Dp2ys_xCX7YQw,4.5,52,2.0,1.0,1.0,0.0,0.0,1.0,70131.0,17.0,2572.0
VlqngN60qoCeOlUvWXD4qg,4.5,100,2.0,0.0,0.0,1.0,1.0,0.0,70112.0,173.0,2397.0
tkFVHNahcoerkZYZsdwmBQ,3.5,86,2.0,1.0,1.0,0.0,0.0,1.0,70113.0,58.0,3276.0
fyVp9XdUrcMxBUn4h1ZmmQ,4.0,32,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0,2362.0
kh5gB31SUBeV_rxoOF-2jg,5.0,9,2.0,0.0,0.0,0.0,0.0,0.0,70125.0,57.0,1844.0
YrCOY3MmbmLKRJLblmSEgw,4.0,485,2.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0,3749.0
eHryzSI0_fyLd5b8hQbl4w,3.0,6,2.0,1.0,1.0,0.0,1.0,0.0,70113.0,58.0,0.0
cnqe2tBx9a-22lFeCEFSug,1.5,54,1.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0,0.0
LXPOh6K2N4b1zA8wgahlKg,2.0,53,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,4101.0
IGna30iAQJa6RMbsv-9tWg,4.5,402,1.0,1.0,1.0,0.0,0.0,1.0,70129.0,6.0,6441.0
N6Wo9LW3MDLzj7BxDdzESw,4.0,35,1.0,1.0,0.0,0.0,0.0,1.0,70125.0,57.0,3140.0
NuI532ndKlcbevcw68YCRA,2.0,191,2.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0,6379.0
2wyats5xMAB-f5bp1pQ8dQ,4.0,36,1.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0,4958.0
otlORLZ8uZM3_orBFl2z7w,4.5,151,1.0,1.0,1.0,0.0,0.0,1.0,70116.0,227.0,3699.0
t9LiapsQABwMQeiF1Czl6w,4.0,1703,2.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0,7068.0
nk57ztPzISaH4JypK87DDQ,2.5,12,1.0,1.0,1.0,0.0,0.0,1.0,70125.0,57.0,0.0
eT1nr9nFklcUg8hefYcQJA,4.0,142,2.0,1.0,1.0,0.0,0.0,1.0,70125.0,57.0,6491.0
xU4K9Omt5ydLIaUPFQbJqw,4.0,41,1.0,1.0,0.0,0.0,0.0,1.0,70123.0,27.0,5308.0
pi8YVtnvrEtFUejxCZ1j0w,3.5,6,2.0,0.0,0.0,0.0,0.0,0.0,70115.0,267.0,0.0
JfbMRq4Wa_XMK9RBQ3lHPA,5.0,18,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0,2572.0
L5GAWGH1w3HN45MMnaTBjw,3.5,23,3.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0,5589.0
LqzlL37ZOGVS8oSgKP3GGQ,3.0,8,1.0,1.0,0.0,0.0,0.0,0.0,70121.0,17.0,0.0
Qo14LZITJ4fIhSdqOVsm6w,4.0,480,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0,4201.0
Trbe4JX-oLHrrVVPcv0wog,4.0,653,3.0,0.0,0.0,1.0,1.0,0.0,70112.0,173.0,4531.0
25hhqe_CFWcyFOVQeW7Kfw,3.0,48,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,2170.0
xJ2Gp-Hb102Mltc9xztkGA,3.5,7,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0,0.0
ilcOxpAwfla_DjPd5ikdCQ,4.0,7,1.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0,4239.0
HCAEt5uZvcE3gU46bViwvA,4.0,41,2.0,0.0,0.0,1.0,0.0,1.0,70119.0,214.0,7645.0
3ArvoGCDuPYIj-RIInT8Dw,2.5,7,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,5120.0
iFgoIM21C_P68N8Dk-HHEA,4.0,212,4.0,0.0,0.0,1.0,0.0,0.0,70116.0,227.0,6630.0
JIxyIXx5GmB2kSnBaRVPOg,3.0,153,1.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,5682.0
_393npnr0Dw1aGKy83x_0A,4.5,507,2.0,1.0,0.0,1.0,1.0,0.0,70117.0,144.0,4059.0
D2RJisBP4i8xkeua8HqtEA,3.5,5,2.0,1.0,1.0,0.0,0.0,0.0,70119.0,214.0,0.0
18Cj3fXNsx29SPj1LxUABQ,4.0,5,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0,0.0
j58e2H4bk3pabri34IkpBQ,3.0,25,2.0,1.0,1.0,1.0,1.0,0.0,70117.0,144.0,1849.0
#NAME?,4.0,93,2.0,0.0,0.0,0.0,0.0,0.0,70118.0,165.0,0.0
RPEMUwN_CDRRToQ_7hxsvA,4.0,554,2.0,1.0,1.0,1.0,0.0,0.0,70113.0,58.0,5196.0
xX5X62eyo8OkvmhoI84tjw,5.0,25,1.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0,4157.0
N1we1YLrBxPOoenxJwzdOA,4.5,65,2.0,1.0,1.0,0.0,1.0,0.0,70118.0,165.0,2613.0
cIzp7QZOaUyRLl3ZcwsrHw,4.5,152,2.0,1.0,0.0,1.0,0.0,1.0,70119.0,214.0,2570.0
lpHnM-LPShWWMylulsA-VQ,3.0,112,2.0,1.0,0.0,1.0,1.0,1.0,70123.0,27.0,6846.0
HKdAOvtDv47zPjceCjbz4Q,4.0,640,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,6593.0
1QwLNoPJuDaye0uqeE56xw,4.5,19,2.0,0.0,0.0,1.0,1.0,0.0,70117.0,144.0,4539.0
WPjeA9CWv-q7utSdnXmdIw,3.0,140,2.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0,5417.0
oNlw6o-TdLrwhhfNS3XfgA,2.5,15,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0,3203.0
vmtqCFoBX9TzAoiLUEj5oA,3.0,27,2.0,1.0,1.0,0.0,1.0,0.0,70125.0,57.0,2341.0
CY23YgKIhIdFkoVLp7Vhhg,3.5,46,2.0,1.0,0.0,0.0,0.0,1.0,70123.0,27.0,4492.0
4DEO0nDjhS6DifyFP7yJNA,4.5,46,2.0,1.0,1.0,0.0,1.0,0.0,70116.0,227.0,2237.0
CR8n4CVq19UqPpJlapQ7jg,4.0,105,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0,3344.0
i4RtFXoDy45vFD2A3vSeVQ,1.5,22,1.0,1.0,1.0,0.0,0.0,1.0,70113.0,58.0,4461.0
LYd7px5BfCrGeNLHyaDW6w,4.5,20,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,4190.0
4uVI_mem7ikrOdUvtwZdeA,3.0,15,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,6163.0
jXrhIVKcJ-upvglUmfC1pA,3.5,768,2.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0,6608.0
OyF6c2he3Aej9itlH8oz-A,4.5,71,2.0,0.0,0.0,1.0,1.0,0.0,70117.0,144.0,2585.0
rMP-lHLZt3UqkeFQ--OyTQ,3.0,5,1.0,1.0,1.0,0.0,0.0,0.0,70117.0,144.0,0.0
tz__wL5D6vb6g3f7Xda84w,5.0,7,2.0,1.0,1.0,0.0,0.0,0.0,70115.0,267.0,0.0
I-23nT_0H9lEW8qFHLQ1pA,4.5,194,2.0,1.0,1.0,1.0,1.0,1.0,70116.0,227.0,3468.0
10hPLwziCqeDbL5sjWtbFQ,4.0,8,2.0,0.0,0.0,0.0,0.0,0.0,70128.0,24.0,0.0
UGefDZNmnBztS0eoXWtHyQ,4.5,1335,2.0,1.0,0.0,0.0,0.0,1.0,70117.0,144.0,7144.0
nmcUYtAn8jNRXY9pYAZUtA,4.5,16,2.0,1.0,1.0,0.0,0.0,0.0,70113.0,58.0,0.0
3uZDQ582PUBqawE9uRBtfA,3.0,11,2.0,1.0,0.0,0.0,1.0,1.0,70124.0,69.0,4764.0
rbddEDXRIVu7MyTyEEYp9g,4.0,87,3.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0,5966.0
H5KRna9A6mDQEJ2ZN0zL6g,4.0,715,3.0,1.0,1.0,1.0,0.0,0.0,70115.0,267.0,5954.0
IMRrO1LUSq54ukcyBpimhA,4.0,71,1.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0,6243.0
ecI3FBTM0f99Fnml3kNKfg,3.5,792,3.0,0.0,0.0,1.0,0.0,0.0,70112.0,173.0,7280.0
AperXbtpt4FH6fvJFOirUA,3.5,87,2.0,1.0,0.0,1.0,0.0,0.0,70112.0,173.0,6784.0
wdoVCAtaa00HEuihMIqjaw,4.0,31,1.0,1.0,0.0,0.0,0.0,1.0,70125.0,57.0,6103.0
KqUr0uPCR--qVTjAoIydlA,3.5,5,2.0,0.0,0.0,0.0,0.0,1.0,70114.0,40.0,5175.0
i9ahyW_GpP1nrMomY5BoFQ,4.5,49,2.0,1.0,0.0,0.0,1.0,1.0,70127.0,29.0,5608.0
lp0TmbJweMHcfdljcqnaWg,3.5,39,2.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0,5134.0
OSrZ4BMMXaLSb5sxFpmA-g,4.0,109,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0,3061.0
ZfiHVKQazjdPuwECrZ-dag,3.0,71,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0,6628.0
lf5FOV5Q935i652lhnGKuw,3.0,16,2.0,1.0,1.0,1.0,0.0,0.0,70127.0,29.0,2439.0
-0__F9fnKt8uioCKztF5Ww,4.0,66,2.0,0.0,0.0,0.0,1.0,0.0,70112.0,173.0,3325.0
HSiktA5zdqPVULY3ThmXIg,3.5,108,1.0,0.0,0.0,0.0,0.0,0.0,70112.0,173.0,6495.0
8kh6Z3c8UHQKmsy0_TbOnA,4.5,1164,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0,5447.0
4kUAPmuQx5R_J0Pzw_eARw,5.0,11,2.0,1.0,0.0,0.0,1.0,1.0,70113.0,58.0,4374.0
uxHR2GuFsVYPi0H5wi89XA,4.0,32,2.0,0.0,0.0,1.0,1.0,0.0,70116.0,227.0,2147.0
rM8y70TiuZEzdSJCU8kWsQ,5.0,9,1.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0,3007.0
Hj_-qd7KyQPRqTWzWgsFag,3.0,143,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0,3826.0
m1xhXDF9V4y5pbdWONaQDg,4.0,51,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0,3138.0
#NAME?,3.0,8,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0,0.0
CZ907J8vyP0xs56ggEgsqQ,5.0,20,2.0,0.0,0.0,1.0,0.0,0.0,70112.0,173.0,1593.0
Qqk-jhabBWcO0xq5_BCtQA,4.0,19,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,4708.0
A0fd6OPVNfgFbrTcjkZyWA,2.0,23,1.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0,5026.0
JhpRI9m71ybWHkAqRdL0Tg,4.0,450,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,5998.0
FwTIsJdOV8JVBO_ep3gYSQ,3.0,90,2.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0,6312.0
htx6Uime2SkiE-zC7hxb-g,4.0,313,3.0,1.0,1.0,1.0,1.0,0.0,70130.0,602.0,2636.0
gQmEcvAAy-DplsK34e8ECQ,2.5,14,1.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0,5710.0
3vhljSbG_DBz0qTI-D9F_Q,3.5,28,3.0,1.0,0.0,1.0,1.0,0.0,70118.0,165.0,5829.0
6jKFWxE2fJIhfwbYgwqcfg,4.5,118,2.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0,5323.0
Z0pk2jAFx6E4AlNLqSEJtw,5.0,9,2.0,1.0,0.0,1.0,1.0,0.0,70118.0,165.0,3453.0
vxVpJAs2pT42tkFJ06U9-A,3.5,21,2.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0,2734.0
g7uv5VJ645cCh0ofch6KTQ,4.5,303,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,3994.0
JyDidMUIw3o-5i5xQlXqlg,3.5,91,3.0,1.0,0.0,1.0,0.0,0.0,70116.0,227.0,7228.0
ys7yho1IoE9hj_i-g4DeJg,3.0,105,2.0,1.0,1.0,0.0,1.0,1.0,70131.0,17.0,3592.0
UvMbtn9JNpmd6VADusTV3Q,4.0,19,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,3227.0
Ra9zH1CBYtAC6vMfKYsHew,3.5,319,2.0,1.0,1.0,0.0,0.0,1.0,70124.0,69.0,5124.0
6fYIlInL937IBuHmocfiBA,4.0,183,2.0,1.0,0.0,1.0,1.0,1.0,70117.0,144.0,4215.0
Tc_8MjXB7x847NRBSVIUdw,3.0,13,2.0,0.0,0.0,1.0,1.0,1.0,70130.0,602.0,4776.0
xv1jrIOGNx99gIGPv1yOcw,3.0,33,1.0,1.0,0.0,0.0,0.0,1.0,70126.0,35.0,3977.0
7NEIGT2rccjoojzMvmKCzw,1.5,44,1.0,1.0,1.0,0.0,0.0,1.0,70117.0,144.0,2585.0
0cRXy5Q6Z19UjcsBCVeuOg,5.0,6,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0,1681.0
d9OTctJEITa5DmAvWpKfoA,4.5,228,2.0,1.0,1.0,0.0,1.0,1.0,70117.0,144.0,4328.0
Gfegg1vwKJJo-EfEujQ-nw,4.0,546,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,6687.0
QtrT45HYZ7oC30q7q_lqsg,4.5,32,1.0,1.0,1.0,0.0,0.0,1.0,70125.0,57.0,4093.0
VaO-VW3e1kARkU9bP1E7Fw,4.0,3966,2.0,0.0,0.0,0.0,0.0,1.0,70130.0,602.0,6867.0
uJITgt5t7j-KpDChsXPV5w,3.0,33,2.0,1.0,1.0,0.0,0.0,1.0,70170.0,9.0,4678.0
r-Drt9uX6Oob0iNKJoW3-g,3.0,18,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,4836.0
5fswwcileaIhs4KNRXPQvg,4.0,84,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0,3242.0
iQp3QlP4iynGTXgFqpZ7Gg,3.5,500,2.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0,5449.0
6ucOImXscNI7ECco8qrH9A,4.5,7,2.0,1.0,0.0,0.0,0.0,1.0,70117.0,144.0,0.0
RcysifU5EkjLSuZlMfRUjQ,2.5,6,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0,0.0
#NAME?,4.5,6,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,0.0
2XmP7QMdeiGTtJou5BMosQ,4.5,35,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,2449.0
8L0hQvh5JCg4G0jdZFmUFA,4.0,51,1.0,0.0,0.0,0.0,1.0,0.0,70124.0,69.0,1849.0
14qJA3j7Ut5_mQ691BT8aA,4.0,81,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0,4670.0
FPnxRASuezpmN6nG_XTeVg,4.5,12,2.0,1.0,1.0,1.0,1.0,0.0,70119.0,214.0,0.0
uaWGa5Tzs16j0gKCZxBDtg,4.0,5,2.0,0.0,0.0,0.0,0.0,0.0,70119.0,214.0,0.0
mCRa6o1eEVQr1bqV4Wy6KQ,3.0,901,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,5164.0
lyJGznk9M6BzCqzmGiWhag,3.5,83,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0,7082.0
0Hfc9kXBJJAXk6XxDtoJMA,3.0,45,1.0,1.0,1.0,0.0,0.0,1.0,70125.0,57.0,4270.0
CW5BZ27U7tv5B-LC5M5_2w,3.5,15,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0,3281.0
StZS-mCwIEqBI2EMBb-YpQ,3.5,14,2.0,1.0,0.0,1.0,1.0,0.0,70124.0,69.0,2711.0
SeKVdPJEO2NK5Gcc4QPpjw,3.5,107,2.0,1.0,0.0,1.0,0.0,0.0,70112.0,173.0,5636.0
solZespjuuKYogZQHvXEGQ,4.5,243,2.0,1.0,1.0,0.0,1.0,1.0,70113.0,58.0,3284.0
u537LRjJmHI4eqMARsP9ng,4.0,523,3.0,1.0,1.0,1.0,0.0,1.0,70130.0,602.0,3759.0
SSKhM0-bEYv76DcExRAiSg,3.5,24,1.0,1.0,0.0,0.0,0.0,1.0,70122.0,49.0,3768.0
ftDLK3a4E5DpWPLbFo3ZkQ,4.5,79,2.0,1.0,0.0,1.0,0.0,0.0,70119.0,214.0,3084.0
r4hLK7eQ3YPXdhuc5M2Prg,3.0,93,2.0,1.0,0.0,1.0,1.0,1.0,70118.0,165.0,5572.0
5Y2lmM-e6foq2fhM4oRvtg,3.0,41,2.0,1.0,0.0,0.0,0.0,1.0,70123.0,27.0,3972.0
2HMf3ewAeMaeDsadJuL8DQ,3.5,503,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0,6589.0
9qdUEbbjzjcpPbXKeRN4zw,5.0,24,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0,1762.0
#NAME?,4.0,17,2.0,0.0,0.0,0.0,0.0,0.0,70128.0,24.0,0.0
nIvk37LSvvZ-7zTIG_bgjA,3.5,22,1.0,1.0,0.0,0.0,0.0,0.0,70121.0,17.0,4084.0
Rhou4pBQXvlPdw6YAP0VRw,3.5,21,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0,3238.0
PPow3qO48buSNaEkQ_us_w,4.5,65,1.0,1.0,1.0,0.0,1.0,0.0,70117.0,144.0,2473.0
B6oUNsRtdoHpBccvbFrDAQ,3.5,27,2.0,1.0,0.0,1.0,1.0,1.0,70058.0,2.0,2384.0
jmxU6DUjVaSbxxXoA28VWg,3.5,37,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0,3126.0
WFGoAG3HF2T1cTVr5HUD2w,3.5,50,2.0,1.0,1.0,1.0,1.0,0.0,70118.0,165.0,2346.0
4w_TG6uA5bIxnC5tpkOb3g,3.5,648,2.0,1.0,0.0,1.0,1.0,0.0,70116.0,227.0,6195.0
aGiIyGfO7DvhXvB1lksp7Q,3.5,64,1.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0,6774.0
GTmwc3AWVB756gDiuHwtuw,2.0,33,1.0,1.0,1.0,0.0,1.0,1.0,70122.0,49.0,0.0
obNbM6h-vASW73V3Cbx1rw,4.5,20,2.0,1.0,0.0,1.0,1.0,0.0,70112.0,173.0,2775.0
LqQOn3EFOSY3eWZjjgv_eQ,4.0,24,2.0,1.0,0.0,0.0,0.0,1.0,70001.0,2.0,3921.0
6KmiFj1m6WYhPPaB0uW5LQ,3.0,8,3.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0,0.0
H6qwTMghkuxOoOHEheYo-g,3.5,150,2.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0,2846.0
oFbwMxqaCJfIzAEmwaXD3Q,4.0,944,2.0,1.0,1.0,1.0,0.0,1.0,70112.0,173.0,4214.0
Rm4q_X265Fzfyym1URfQ1w,2.5,53,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0,5484.0
jNM51CiEYvELZz1tEYfa0g,2.5,21,1.0,1.0,1.0,0.0,0.0,1.0,70122.0,49.0,0.0
5qpBxIg0n6jxkHIQHJSoZw,3.0,193,2.0,1.0,0.0,1.0,0.0,1.0,70130.0,602.0,4180.0
2wf4Vkz9ZEh9-TJaL2d5-g,1.5,19,1.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0,4000.0
gVXoIIFz67JXb0los6bIgA,4.5,52,2.0,1.0,0.0,1.0,1.0,1.0,70117.0,144.0,3334.0
scMBCVdRaWSi9yjmv5QioQ,5.0,6,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0,0.0
lumQFFky9M3na55B4O0S4Q,4.5,57,2.0,0.0,0.0,0.0,0.0,0.0,70112.0,173.0,1870.0
5qVG7T82jRnKGR9O7_0cFw,3.0,130,2.0,1.0,0.0,0.0,0.0,1.0,70119.0,214.0,4504.0
ILUd8DXxX21FOgUmE4bTLA,4.0,201,2.0,1.0,0.0,1.0,0.0,0.0,70116.0,227.0,6324.0
r4X9jW4K311nFkutYWrFyg,2.5,68,1.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0,3815.0
hPd6uMCjNglnOwwHpkY5Tg,3.5,705,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,6311.0
vBd2-H4sQM1hq3ggWNambw,4.0,66,2.0,0.0,0.0,1.0,1.0,0.0,70115.0,267.0,2579.0
lnk79VVLnZg5IgO3tOMoDA,3.5,53,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0,3495.0
q8xFY5SxBO2i0cgCoxuQOw,4.5,5,2.0,0.0,0.0,1.0,0.0,0.0,70157.0,1.0,5920.0
qtpCkLWroPS2yg8aJ0kpVw,4.5,10,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0,2231.0
1prfnyowzCR5lQGWQNep-g,4.5,63,2.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0,3851.0
QE2KzOMx80dUIkW7NNiH6w,4.5,76,2.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0,6840.0
RGXb-3iUuaORNWB_nt_RcQ,4.5,730,2.0,1.0,0.0,1.0,1.0,0.0,70130.0,602.0,3382.0
ILWv3aMVbZUMjcMSTGgStQ,4.0,110,2.0,1.0,1.0,0.0,0.0,0.0,70115.0,267.0,2927.0
kMi_BVGtozQ-Rgmq0k596g,4.5,18,1.0,1.0,0.0,0.0,0.0,0.0,70112.0,173.0,4188.0
HnZW9u82RqhyFuxIuDQfYg,3.0,50,2.0,1.0,1.0,0.0,0.0,0.0,70121.0,17.0,3938.0
8JEVqaKFy6BNsNIhCnnAmA,4.5,58,1.0,1.0,1.0,0.0,1.0,1.0,70113.0,58.0,3933.0
l_xCcePP38yNSPrlziIQSA,2.0,7,2.0,1.0,0.0,0.0,0.0,0.0,70112.0,173.0,0.0
XyunkhTKBteNo0Sbap8R3g,4.5,158,2.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0,3889.0
8xNg18Pwa-_YydDF7gkUhw,3.5,56,1.0,1.0,1.0,0.0,0.0,1.0,70122.0,49.0,4279.0
X25-KxFDoHWFitS8ELhBDw,4.0,7,2.0,0.0,0.0,0.0,0.0,0.0,70113.0,58.0,0.0
2QGyW4T6E_4iSltdx9i2RQ,3.5,515,2.0,1.0,1.0,1.0,0.0,0.0,70115.0,267.0,7591.0
8qCqw4c6XArdSQmWqdn0dw,3.5,12,1.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0,5351.0
suVYxo-uPNTlpkJ7w7J-wg,3.5,157,2.0,1.0,1.0,1.0,1.0,1.0,70118.0,165.0,5541.0
PnD4caXTlkH-ZRe2xmsh-g,3.0,29,1.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0,4098.0
Xh08NmHdB86LexgXrIxr2Q,4.5,630,2.0,1.0,1.0,0.0,0.0,0.0,70116.0,227.0,3372.0
h9Qf7cOTUdzufvoRxWIFoA,3.0,5,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0,0.0
9VFNF9_29_X8NDYufitd2Q,4.5,50,3.0,0.0,0.0,1.0,0.0,0.0,70116.0,227.0,7116.0
sMhdwnrxQd8NWPCxLKqG2A,4.0,259,2.0,1.0,0.0,1.0,1.0,0.0,70115.0,267.0,6243.0
P1hQWvS2OwdPpDhAM9HwgQ,5.0,7,1.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0,4881.0
N3bjowmk_Yi9rUxPpM2k6Q,4.0,141,2.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0,6281.0
YJn3GKbAvWw_KPXr5BChEA,1.5,17,1.0,1.0,1.0,0.0,0.0,1.0,70114.0,40.0,2773.0
bHb22MUzb5DFKDyA90OEDA,3.5,23,1.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0,4836.0
8SwvryIp1h1xEPSLEM6irw,2.5,61,3.0,1.0,0.0,1.0,1.0,0.0,70116.0,227.0,6410.0
N1Kv9Uxx4ZHeooGcpNe_RQ,4.0,310,2.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0,5378.0
hJlz7fa9pvdMRtIp4ADDlQ,4.0,118,2.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0,3318.0
xqhCrTNQO6-end65BdbAXQ,4.5,45,1.0,1.0,1.0,0.0,1.0,0.0,70117.0,144.0,5395.0
uKXw5zfNtNw_eJW2arHLFw,4.0,206,3.0,0.0,0.0,1.0,1.0,0.0,70117.0,144.0,3790.0
0liks45enqVRV3_ORP2wng,5.0,6,2.0,0.0,0.0,0.0,1.0,0.0,70115.0,267.0,0.0
7nhfY3Z_d_0XD21m7Ha_dA,4.0,7,1.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,0.0
Nm8N8GU7pYg2rnV_GlwrzQ,3.5,316,2.0,1.0,1.0,1.0,1.0,1.0,70113.0,58.0,4079.0
RC5DvxYvcR_RXfefEHJIMQ,4.0,17,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0,3806.0
3gdrkgLottvuOfkWRsDJ2w,3.5,5,2.0,1.0,1.0,0.0,0.0,0.0,70116.0,227.0,0.0
RDIsXBd5h8ML1wSQ7AuKxA,4.5,48,1.0,0.0,1.0,0.0,0.0,1.0,70130.0,602.0,1786.0
nihvarTktbLi1CI_Dkep4Q,4.0,677,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0,4962.0
gurR2NBF1RA-l--XLYV17Q,4.5,47,2.0,1.0,1.0,1.0,1.0,0.0,70119.0,214.0,2160.0
w4K9raWb6XdiEcBcUVoA7A,3.0,34,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,7592.0
PYJ7YSaMmHM_7C4WwOuFgA,4.5,27,2.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0,1654.0
YctRrEphHLkA4fOTBNa2qQ,4.0,29,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0,2618.0
OkUnporMbIikx0THwnXCRg,3.5,30,2.0,0.0,0.0,0.0,1.0,0.0,70123.0,27.0,1842.0
J8SS_FnE8uryULAynbcKtw,4.5,8,2.0,1.0,1.0,0.0,0.0,0.0,70131.0,17.0,1627.0
paf-TbchoCfQoHPVOoNvlQ,3.5,43,2.0,0.0,0.0,0.0,1.0,0.0,70118.0,165.0,1800.0
EVqumzu_CSGws7XMTCl5og,3.0,125,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0,6063.0
ovBGKwbm-x9mQ-Vd-L0QgQ,2.0,5,2.0,1.0,0.0,0.0,1.0,0.0,70116.0,227.0,0.0
2ZGv7sKYtWK8NIWqMJCSfQ,3.0,9,1.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0,4974.0
z0MXYel0okwMqLjgMkKD2A,4.5,610,2.0,1.0,1.0,0.0,1.0,1.0,70117.0,144.0,4029.0
A6bawVXV5sa11LzXaI5asw,4.0,23,2.0,0.0,0.0,0.0,0.0,0.0,70112.0,173.0,2626.0
