business_id,stars,review_count,price_range,takeout,delivery,reservations,outdoor_seating,good_for_kids,postal_code,competition_density
wdoVCAtaa00HEuihMIqjaw,4.0,31,1.0,1.0,0.0,0.0,0.0,1.0,70125.0,57.0
KqUr0uPCR--qVTjAoIydlA,3.5,5,2.0,0.0,0.0,0.0,0.0,1.0,70114.0,40.0
i9ahyW_GpP1nrMomY5BoFQ,4.5,49,2.0,1.0,0.0,0.0,1.0,1.0,70127.0,29.0
lp0TmbJweMHcfdljcqnaWg,3.5,39,2.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0
OSrZ4BMMXaLSb5sxFpmA-g,4.0,109,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
ZfiHVKQazjdPuwECrZ-dag,3.0,71,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0
lf5FOV5Q935i652lhnGKuw,3.0,16,2.0,1.0,1.0,1.0,0.0,0.0,70127.0,29.0
-0__F9fnKt8uioCKztF5Ww,4.0,66,2.0,0.0,0.0,0.0,1.0,0.0,70112.0,173.0
HSiktA5zdqPVULY3ThmXIg,3.5,108,1.0,0.0,0.0,0.0,0.0,0.0,70112.0,173.0
8kh6Z3c8UHQKmsy0_TbOnA,4.5,1164,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0
4kUAPmuQx5R_J0Pzw_eARw,5.0,11,2.0,1.0,0.0,0.0,1.0,1.0,70113.0,58.0
uxHR2GuFsVYPi0H5wi89XA,4.0,32,2.0,0.0,0.0,1.0,1.0,0.0,70116.0,227.0
rM8y70TiuZEzdSJCU8kWsQ,5.0,9,1.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0
Hj_-qd7KyQPRqTWzWgsFag,3.0,143,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0
m1xhXDF9V4y5pbdWONaQDg,4.0,51,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
#NAME?,3.0,8,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0
CZ907J8vyP0xs56ggEgsqQ,5.0,20,2.0,0.0,0.0,1.0,0.0,0.0,70112.0,173.0
Qqk-jhabBWcO0xq5_BCtQA,4.0,19,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
A0fd6OPVNfgFbrTcjkZyWA,2.0,23,1.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0
JhpRI9m71ybWHkAqRdL0Tg,4.0,450,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
FwTIsJdOV8JVBO_ep3gYSQ,3.0,90,2.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0
htx6Uime2SkiE-zC7hxb-g,4.0,313,3.0,1.0,1.0,1.0,1.0,0.0,70130.0,602.0
gQmEcvAAy-DplsK34e8ECQ,2.5,14,1.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0
3vhljSbG_DBz0qTI-D9F_Q,3.5,28,3.0,1.0,0.0,1.0,1.0,0.0,70118.0,165.0
6jKFWxE2fJIhfwbYgwqcfg,4.5,118,2.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0
Z0pk2jAFx6E4AlNLqSEJtw,5.0,9,2.0,1.0,0.0,1.0,1.0,0.0,70118.0,165.0
vxVpJAs2pT42tkFJ06U9-A,3.5,21,2.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0
g7uv5VJ645cCh0ofch6KTQ,4.5,303,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
JyDidMUIw3o-5i5xQlXqlg,3.5,91,3.0,1.0,0.0,1.0,0.0,0.0,70116.0,227.0
ys7yho1IoE9hj_i-g4DeJg,3.0,105,2.0,1.0,1.0,0.0,1.0,1.0,70131.0,17.0
UvMbtn9JNpmd6VADusTV3Q,4.0,19,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
Ra9zH1CBYtAC6vMfKYsHew,3.5,319,2.0,1.0,1.0,0.0,0.0,1.0,70124.0,69.0
6fYIlInL937IBuHmocfiBA,4.0,183,2.0,1.0,0.0,1.0,1.0,1.0,70117.0,144.0
Tc_8MjXB7x847NRBSVIUdw,3.0,13,2.0,0.0,0.0,1.0,1.0,1.0,70130.0,602.0
xv1jrIOGNx99gIGPv1yOcw,3.0,33,1.0,1.0,0.0,0.0,0.0,1.0,70126.0,35.0
7NEIGT2rccjoojzMvmKCzw,1.5,44,1.0,1.0,1.0,0.0,0.0,1.0,70117.0,144.0
0cRXy5Q6Z19UjcsBCVeuOg,5.0,6,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0
d9OTctJEITa5DmAvWpKfoA,4.5,228,2.0,1.0,1.0,0.0,1.0,1.0,70117.0,144.0
Gfegg1vwKJJo-EfEujQ-nw,4.0,546,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
QtrT45HYZ7oC30q7q_lqsg,4.5,32,1.0,1.0,1.0,0.0,0.0,1.0,70125.0,57.0
VaO-VW3e1kARkU9bP1E7Fw,4.0,3966,2.0,0.0,0.0,0.0,0.0,1.0,70130.0,602.0
uJITgt5t7j-KpDChsXPV5w,3.0,33,2.0,1.0,1.0,0.0,0.0,1.0,70170.0,9.0
r-Drt9uX6Oob0iNKJoW3-g,3.0,18,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
5fswwcileaIhs4KNRXPQvg,4.0,84,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
iQp3QlP4iynGTXgFqpZ7Gg,3.5,500,2.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0
6ucOImXscNI7ECco8qrH9A,4.5,7,2.0,1.0,0.0,0.0,0.0,1.0,70117.0,144.0
RcysifU5EkjLSuZlMfRUjQ,2.5,6,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
#NAME?,4.5,6,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0
2XmP7QMdeiGTtJou5BMosQ,4.5,35,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
8L0hQvh5JCg4G0jdZFmUFA,4.0,51,1.0,0.0,0.0,0.0,1.0,0.0,70124.0,69.0
14qJA3j7Ut5_mQ691BT8aA,4.0,81,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0
FPnxRASuezpmN6nG_XTeVg,4.5,12,2.0,1.0,1.0,1.0,1.0,0.0,70119.0,214.0
uaWGa5Tzs16j0gKCZxBDtg,4.0,5,2.0,0.0,0.0,0.0,0.0,0.0,70119.0,214.0
mCRa6o1eEVQr1bqV4Wy6KQ,3.0,901,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
lyJGznk9M6BzCqzmGiWhag,3.5,83,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
0Hfc9kXBJJAXk6XxDtoJMA,3.0,45,1.0,1.0,1.0,0.0,0.0,1.0,70125.0,57.0
CW5BZ27U7tv5B-LC5M5_2w,3.5,15,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0
StZS-mCwIEqBI2EMBb-YpQ,3.5,14,2.0,1.0,0.0,1.0,1.0,0.0,70124.0,69.0
SeKVdPJEO2NK5Gcc4QPpjw,3.5,107,2.0,1.0,0.0,1.0,0.0,0.0,70112.0,173.0
solZespjuuKYogZQHvXEGQ,4.5,243,2.0,1.0,1.0,0.0,1.0,1.0,70113.0,58.0
u537LRjJmHI4eqMARsP9ng,4.0,523,3.0,1.0,1.0,1.0,0.0,1.0,70130.0,602.0
SSKhM0-bEYv76DcExRAiSg,3.5,24,1.0,1.0,0.0,0.0,0.0,1.0,70122.0,49.0
ftDLK3a4E5DpWPLbFo3ZkQ,4.5,79,2.0,1.0,0.0,1.0,0.0,0.0,70119.0,214.0
r4hLK7eQ3YPXdhuc5M2Prg,3.0,93,2.0,1.0,0.0,1.0,1.0,1.0,70118.0,165.0
5Y2lmM-e6foq2fhM4oRvtg,3.0,41,2.0,1.0,0.0,0.0,0.0,1.0,70123.0,27.0
2HMf3ewAeMaeDsadJuL8DQ,3.5,503,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0
9qdUEbbjzjcpPbXKeRN4zw,5.0,24,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0
#NAME?,4.0,17,2.0,0.0,0.0,0.0,0.0,0.0,70128.0,24.0
nIvk37LSvvZ-7zTIG_bgjA,3.5,22,1.0,1.0,0.0,0.0,0.0,0.0,70121.0,17.0
Rhou4pBQXvlPdw6YAP0VRw,3.5,21,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
PPow3qO48buSNaEkQ_us_w,4.5,65,1.0,1.0,1.0,0.0,1.0,0.0,70117.0,144.0
B6oUNsRtdoHpBccvbFrDAQ,3.5,27,2.0,1.0,0.0,1.0,1.0,1.0,70058.0,2.0
jmxU6DUjVaSbxxXoA28VWg,3.5,37,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
WFGoAG3HF2T1cTVr5HUD2w,3.5,50,2.0,1.0,1.0,1.0,1.0,0.0,70118.0,165.0
4w_TG6uA5bIxnC5tpkOb3g,3.5,648,2.0,1.0,0.0,1.0,1.0,0.0,70116.0,227.0
aGiIyGfO7DvhXvB1lksp7Q,3.5,64,1.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0
GTmwc3AWVB756gDiuHwtuw,2.0,33,1.0,1.0,1.0,0.0,1.0,1.0,70122.0,49.0
obNbM6h-vASW73V3Cbx1rw,4.5,20,2.0,1.0,0.0,1.0,1.0,0.0,70112.0,173.0
LqQOn3EFOSY3eWZjjgv_eQ,4.0,24,2.0,1.0,0.0,0.0,0.0,1.0,70001.0,2.0
6KmiFj1m6WYhPPaB0uW5LQ,3.0,8,3.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0
H6qwTMghkuxOoOHEheYo-g,3.5,150,2.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0
oFbwMxqaCJfIzAEmwaXD3Q,4.0,944,2.0,1.0,1.0,1.0,0.0,1.0,70112.0,173.0
Rm4q_X265Fzfyym1URfQ1w,2.5,53,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0
jNM51CiEYvELZz1tEYfa0g,2.5,21,1.0,1.0,1.0,0.0,0.0,1.0,70122.0,49.0
5qpBxIg0n6jxkHIQHJSoZw,3.0,193,2.0,1.0,0.0,1.0,0.0,1.0,70130.0,602.0
2wf4Vkz9ZEh9-TJaL2d5-g,1.5,19,1.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
gVXoIIFz67JXb0los6bIgA,4.5,52,2.0,1.0,0.0,1.0,1.0,1.0,70117.0,144.0
scMBCVdRaWSi9yjmv5QioQ,5.0,6,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0
lumQFFky9M3na55B4O0S4Q,4.5,57,2.0,0.0,0.0,0.0,0.0,0.0,70112.0,173.0
5qVG7T82jRnKGR9O7_0cFw,3.0,130,2.0,1.0,0.0,0.0,0.0,1.0,70119.0,214.0
ILUd8DXxX21FOgUmE4bTLA,4.0,201,2.0,1.0,0.0,1.0,0.0,0.0,70116.0,227.0
r4X9jW4K311nFkutYWrFyg,2.5,68,1.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
hPd6uMCjNglnOwwHpkY5Tg,3.5,705,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
vBd2-H4sQM1hq3ggWNambw,4.0,66,2.0,0.0,0.0,1.0,1.0,0.0,70115.0,267.0
lnk79VVLnZg5IgO3tOMoDA,3.5,53,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0
q8xFY5SxBO2i0cgCoxuQOw,4.5,5,2.0,0.0,0.0,1.0,0.0,0.0,70157.0,1.0
qtpCkLWroPS2yg8aJ0kpVw,4.5,10,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0
1prfnyowzCR5lQGWQNep-g,4.5,63,2.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0
QE2KzOMx80dUIkW7NNiH6w,4.5,76,2.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
RGXb-3iUuaORNWB_nt_RcQ,4.5,730,2.0,1.0,0.0,1.0,1.0,0.0,70130.0,602.0
ILWv3aMVbZUMjcMSTGgStQ,4.0,110,2.0,1.0,1.0,0.0,0.0,0.0,70115.0,267.0
kMi_BVGtozQ-Rgmq0k596g,4.5,18,1.0,1.0,0.0,0.0,0.0,0.0,70112.0,173.0
HnZW9u82RqhyFuxIuDQfYg,3.0,50,2.0,1.0,1.0,0.0,0.0,0.0,70121.0,17.0
8JEVqaKFy6BNsNIhCnnAmA,4.5,58,1.0,1.0,1.0,0.0,1.0,1.0,70113.0,58.0
l_xCcePP38yNSPrlziIQSA,2.0,7,2.0,1.0,0.0,0.0,0.0,0.0,70112.0,173.0
XyunkhTKBteNo0Sbap8R3g,4.5,158,2.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0
8xNg18Pwa-_YydDF7gkUhw,3.5,56,1.0,1.0,1.0,0.0,0.0,1.0,70122.0,49.0
X25-KxFDoHWFitS8ELhBDw,4.0,7,2.0,0.0,0.0,0.0,0.0,0.0,70113.0,58.0
2QGyW4T6E_4iSltdx9i2RQ,3.5,515,2.0,1.0,1.0,1.0,0.0,0.0,70115.0,267.0
8qCqw4c6XArdSQmWqdn0dw,3.5,12,1.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0
suVYxo-uPNTlpkJ7w7J-wg,3.5,157,2.0,1.0,1.0,1.0,1.0,1.0,70118.0,165.0
PnD4caXTlkH-ZRe2xmsh-g,3.0,29,1.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0
Xh08NmHdB86LexgXrIxr2Q,4.5,630,2.0,1.0,1.0,0.0,0.0,0.0,70116.0,227.0
h9Qf7cOTUdzufvoRxWIFoA,3.0,5,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
9VFNF9_29_X8NDYufitd2Q,4.5,50,3.0,0.0,0.0,1.0,0.0,0.0,70116.0,227.0
sMhdwnrxQd8NWPCxLKqG2A,4.0,259,2.0,1.0,0.0,1.0,1.0,0.0,70115.0,267.0
P1hQWvS2OwdPpDhAM9HwgQ,5.0,7,1.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
N3bjowmk_Yi9rUxPpM2k6Q,4.0,141,2.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0
YJn3GKbAvWw_KPXr5BChEA,1.5,17,1.0,1.0,1.0,0.0,0.0,1.0,70114.0,40.0
bHb22MUzb5DFKDyA90OEDA,3.5,23,1.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
8SwvryIp1h1xEPSLEM6irw,2.5,61,3.0,1.0,0.0,1.0,1.0,0.0,70116.0,227.0
N1Kv9Uxx4ZHeooGcpNe_RQ,4.0,310,2.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0
hJlz7fa9pvdMRtIp4ADDlQ,4.0,118,2.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0
xqhCrTNQO6-end65BdbAXQ,4.5,45,1.0,1.0,1.0,0.0,1.0,0.0,70117.0,144.0
uKXw5zfNtNw_eJW2arHLFw,4.0,206,3.0,0.0,0.0,1.0,1.0,0.0,70117.0,144.0
0liks45enqVRV3_ORP2wng,5.0,6,2.0,0.0,0.0,0.0,1.0,0.0,70115.0,267.0
7nhfY3Z_d_0XD21m7Ha_dA,4.0,7,1.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
Nm8N8GU7pYg2rnV_GlwrzQ,3.5,316,2.0,1.0,1.0,1.0,1.0,1.0,70113.0,58.0
RC5DvxYvcR_RXfefEHJIMQ,4.0,17,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
3gdrkgLottvuOfkWRsDJ2w,3.5,5,2.0,1.0,1.0,0.0,0.0,0.0,70116.0,227.0
RDIsXBd5h8ML1wSQ7AuKxA,4.5,48,1.0,0.0,1.0,0.0,0.0,1.0,70130.0,602.0
nihvarTktbLi1CI_Dkep4Q,4.0,677,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0
gurR2NBF1RA-l--XLYV17Q,4.5,47,2.0,1.0,1.0,1.0,1.0,0.0,70119.0,214.0
w4K9raWb6XdiEcBcUVoA7A,3.0,34,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
PYJ7YSaMmHM_7C4WwOuFgA,4.5,27,2.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0
YctRrEphHLkA4fOTBNa2qQ,4.0,29,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
OkUnporMbIikx0THwnXCRg,3.5,30,2.0,0.0,0.0,0.0,1.0,0.0,70123.0,27.0
J8SS_FnE8uryULAynbcKtw,4.5,8,2.0,1.0,1.0,0.0,0.0,0.0,70131.0,17.0
paf-TbchoCfQoHPVOoNvlQ,3.5,43,2.0,0.0,0.0,0.0,1.0,0.0,70118.0,165.0
EVqumzu_CSGws7XMTCl5og,3.0,125,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0
ovBGKwbm-x9mQ-Vd-L0QgQ,2.0,5,2.0,1.0,0.0,0.0,1.0,0.0,70116.0,227.0
2ZGv7sKYtWK8NIWqMJCSfQ,3.0,9,1.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0
z0MXYel0okwMqLjgMkKD2A,4.5,610,2.0,1.0,1.0,0.0,1.0,1.0,70117.0,144.0
A6bawVXV5sa11LzXaI5asw,4.0,23,2.0,0.0,0.0,0.0,0.0,0.0,70112.0,173.0
XnQ84ylyAZwh-XfHGGNBbQ,3.5,3157,2.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0
pnrZqBbu7WngjKjfkw6cLw,4.0,94,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0
jKPqzmOcwqfYBqSk7DS3oQ,4.0,118,2.0,1.0,0.0,1.0,1.0,0.0,70115.0,267.0
kAIg-9gJJNQ4Tw6_Lfm-dA,1.5,23,1.0,0.0,1.0,0.0,0.0,1.0,70122.0,49.0
s5I05cRXMRgeajFVKuu4oQ,2.0,8,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
hdhRBriQB2RDJkQ0rWBoOg,4.0,12,2.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0
xtPAc0VsFTKIrKCG8xBZTg,3.0,89,2.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0
FzHVtXe8-3fFclRBUI9YdA,3.5,228,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0
1klQuTKmJr-eMQPuFaQ5fg,4.5,133,2.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0
gPgUoNGqn3NmzyqYtYQ0ZA,3.5,15,1.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0
loJUJg7ahGYga3EmLabiOA,2.0,10,1.0,1.0,1.0,0.0,1.0,1.0,70114.0,40.0
Xh6CqeOjcalJs81Ktkb_cQ,4.0,74,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
pZXR4SH9fKTH6Pqrmtp4sQ,4.0,31,1.0,1.0,1.0,0.0,0.0,1.0,70116.0,227.0
mYwkkmabduKgDnbcb2ePJA,2.0,28,1.0,1.0,1.0,0.0,0.0,1.0,70121.0,17.0
FCfTUUTYXfZchPvx7tkoWA,4.5,107,2.0,1.0,0.0,1.0,1.0,0.0,70130.0,602.0
EBonJ5tjkxBEUezwosVlLg,4.0,335,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
MJ3ePnHQO23sqwSdXXDscw,4.0,37,1.0,1.0,1.0,0.0,0.0,1.0,70056.0,4.0
gPJINUjnBmnn8veAYMo8Zw,4.5,94,1.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0
6Z2ymUlANwtvn7dWLGUE2w,3.5,6,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
ZFhNIqxf4CEImg_EvF2anA,3.0,5,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0
PupRtvjjZJcLzIlkMw3hpA,4.5,197,2.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0
b2NYyx-BqwNHgOC5RnXzmw,5.0,23,2.0,1.0,1.0,0.0,1.0,0.0,70119.0,214.0
fKAxmycMFwO9qWVUAOQzOw,4.0,292,2.0,1.0,1.0,1.0,1.0,1.0,70119.0,214.0
x4K6aMaOYvGhC5jhFJP2Ag,4.0,348,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
B5KJdGJjsKVxaqm7vjja4g,1.5,10,2.0,1.0,0.0,1.0,1.0,0.0,70116.0,227.0
VVH6k9-ycttH3TV_lk5WfQ,4.5,3582,2.0,0.0,0.0,0.0,0.0,1.0,70119.0,214.0
yL9j5ASNic_DaDKf9lwMhw,4.5,603,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
yKAOohng_AJl22LgjBPl1g,4.5,319,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0
hRskO0RDRW3Cq3k7_Kggcg,3.5,571,3.0,0.0,0.0,1.0,0.0,1.0,70112.0,173.0
tnpwxkVSrr19eEk3z1ewFg,4.0,9,1.0,1.0,0.0,0.0,0.0,1.0,70170.0,9.0
sitve7-2mPUQQ2bV8jLCRg,4.5,525,2.0,0.0,0.0,1.0,0.0,1.0,70130.0,602.0
riDBd3fB1ZB9Nm5ybaxswA,4.0,253,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0
E6_of3lUqHc3NikfywHkEA,4.5,27,2.0,1.0,1.0,0.0,1.0,1.0,70117.0,144.0
23nqw3NV4TZLA6wVCZlU5g,2.5,13,3.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0
iwmW2mgcn2YdirXUHCsgXQ,3.5,2026,2.0,0.0,1.0,1.0,1.0,0.0,70130.0,602.0
M8ONtZM80_LYC2Q3iqU5SA,4.0,148,3.0,0.0,0.0,1.0,0.0,0.0,70112.0,173.0
5cMfM2_S0DZBLnPcxadl3g,3.0,8,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0
gAxVNmRBG5DZsp8DtZnpRQ,2.5,9,2.0,0.0,0.0,0.0,0.0,1.0,70195.0,9.0
Nq_suBLLeDKjND6efdNINg,4.0,67,1.0,1.0,0.0,0.0,1.0,0.0,70115.0,267.0
aocFstb9HenLJJ8PKeMrrg,4.0,101,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
#NAME?,5.0,5,2.0,0.0,0.0,0.0,0.0,0.0,70127.0,29.0
_iDDqhphfpvrDxKjFa9Ofw,3.5,386,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
8jXmNMrGJ2acUG1R-D5e6w,4.0,543,1.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0
wqGkMLZVXc0pYVjr3zDrpA,4.0,345,2.0,1.0,0.0,1.0,1.0,0.0,70112.0,173.0
RQpOPNHJReRnrsCD-2qEoA,4.0,209,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0
bLRniXOqbySqRKnR_2meJg,3.5,11,1.0,1.0,1.0,0.0,1.0,1.0,70118.0,165.0
mq8iNBD77TP6eWfFIQO5rQ,4.0,102,2.0,1.0,1.0,0.0,1.0,0.0,70115.0,267.0
5uPdoWQNjYkrpRmy9AonSw,3.5,185,2.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0
V1XS9HMe9bzEuW4RZFycBA,4.0,349,2.0,1.0,1.0,1.0,1.0,1.0,70117.0,144.0
r2IuwdvmEZycvudboTNg7A,2.5,56,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
dmylotBWcIExhwyyft5bIw,4.5,31,1.0,1.0,1.0,0.0,0.0,0.0,70119.0,214.0
ydmJoaK1PMlwLvMnbFXf1w,3.5,254,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0
ZYE5NS_9eK0dy-OM35693A,3.5,28,4.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0
my4_3ZfFIMp3rOk9fI6BOQ,1.5,14,1.0,0.0,1.0,0.0,0.0,0.0,70126.0,35.0
gVGOy2ACwZMMKyMZFxVAPQ,3.5,88,1.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
4Txe_hrPksQku33_jOXGkg,3.5,11,1.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0
s80qHok98pk-THkBj4sDVQ,5.0,9,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0
136sAyExGKfFc5T0JqO7Dw,3.5,6,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0
XKzULLeYLVOpoiSJB7QeaA,3.0,60,2.0,1.0,0.0,1.0,0.0,0.0,70112.0,173.0
SxUvdfeXpoPbJ9mjpU1cag,3.5,22,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
7TVAdqazTaKX3zHHm3jctg,3.0,21,1.0,1.0,1.0,0.0,0.0,1.0,70128.0,24.0
Q2mR4I8LdkYE-Tw7_-s-vw,4.0,192,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
dIQGbalj-3I8vixZ4M149g,4.5,153,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
3CRNiQ4HbGdo35ltp9ndxg,4.0,45,1.0,1.0,0.0,0.0,1.0,0.0,70116.0,227.0
8cAukVubDMi10NTrkXMGKg,4.0,9,2.0,1.0,1.0,0.0,0.0,0.0,70116.0,227.0
ex9WgKT2ET63hgVwkqGQWw,3.5,65,1.0,1.0,0.0,0.0,1.0,1.0,70125.0,57.0
j579drGztc4y1i-5dGFapA,4.0,115,1.0,1.0,0.0,0.0,1.0,1.0,70123.0,27.0
V1O9hOEVfgzbN4-XNeUNQA,1.5,12,1.0,1.0,1.0,0.0,0.0,1.0,70124.0,69.0
__UJ0y9HkJ8KTswmMZJRlA,4.5,91,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0
usDBroDL-Fns6qfNTUBjJg,4.5,100,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
bsOfVBg6tHKMddF0eJNRSQ,3.5,16,3.0,1.0,0.0,1.0,0.0,0.0,70118.0,165.0
ewUSU4zZDUYaavehQFeZVw,3.5,40,1.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0
HeIuCW7loBXVyBQlN4pQAQ,3.0,89,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
R46XVcmUzy8qeerHyZQtEg,4.0,181,1.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
SG0M72lCjRkxn_bD7YH34Q,3.5,24,1.0,1.0,0.0,0.0,0.0,1.0,70126.0,35.0
wlHpJnEldxjgcauz_AyfrQ,5.0,7,2.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0
GiE7HJbxwH7-xI52DR_UNQ,3.5,238,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0
0xEyGDYQUasuNdAB1WWitQ,4.0,43,1.0,1.0,0.0,0.0,1.0,1.0,70121.0,17.0
W2Zw4ipU2OwutajPUiQq3A,4.0,107,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0
SIyXCEOHo7Pj41xaGW5jfQ,4.0,55,1.0,1.0,0.0,0.0,0.0,1.0,70119.0,214.0
npt8cAWD2lpu9QCEpeS55g,3.5,316,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0
dbli0TD6YQfbnWTv-43KLg,3.5,435,3.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0
AeADtOKsFeZpHijleM_Mtg,4.5,83,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
UETbl_OiLMU1wf3Ql-Pqvw,4.0,6,1.0,1.0,0.0,1.0,0.0,1.0,70125.0,57.0
